IWSC,Information Warfare Support Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
IWW,Inland Waterway,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
IWWS,Inland Waterway System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-1,Manpower And Personnel Directorate Of A Joint Staff,Manpower And Personnel Staff Section,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2,Intelligence Directorate Of A Joint Staff,Intelligence Staff Section,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2A,Deputy Directorate For Administration Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J2-CI,Joint Counterintelligence Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2E,Joint Force Exploitation Staff Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2J,Deputy Directorate For Support Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2M,Deputy Directorate For Crisis Management Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2O,Deputy Directorate For Crisis Operations Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2P,"Deputy Directorate For Assessment, Doctrine, Requirements, And Capabilities Of A Joint Staff",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2T,"Deputy Directorate For Targeting, Joint Staff Intelligence Directorate",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2T-1,Joint Staff Target Operations Division,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2T-2,Target Plans Division,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-2X,Joint Force Counterintelligence And Human Intelligence Staff Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-3 ,Operations Directorate Of A Joint Staff,Operations Staff Section,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-4,Logistics Directorate Of A Joint Staff,Logistics Staff Section,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-5 ,Plans Directorate Of A Joint Staff,Plans Staff Section,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-6 ,Communications System Directorate Of A Joint Staff,"Command, Control, Communications, And Computer Systems Staff Section",Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-7,Engineering Staff Section Of A Joint Staff,Joint Staff Directorate For Joint Force Development,Operational Plans And Interoperability Directorate Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,tabme
J-7/JED,Exercises And Training Directorate Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-8 ,"Joint Staff Directorate For Force Structure, Resource, And Assessment","Force Structure, Resource, And Assessment Directorate Of A Joint Staff",Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-9 ,Civil-Military Operations Directorate Of A Joint Staff,Civil-Military Operations Staff Section,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-31,Joint Force Coordinator (Joint Staff),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-35,Future Operations Cell,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-39 DDGO,"Joint Staff, Deputy Director For Global Operations",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JA,Judge Advocate,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
J-A,Judge Advocate Directorate Of A Joint Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAARS,Joint After-Action Reporting System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAAT,Joint Air Attack Team,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JA/ATT,Joint Airborne And Air Transportability Training,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAC,Joint Analysis Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JACC,Joint Airspace Control Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JACCC,Joint Airlift Coordination And Control Cell,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JACC/CP,Joint Airborne Communications Center/Command Post,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JACCE,Joint Air Component Coordination Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JACE,Joint Air Coordination Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JACS,Joint Automated Communication-Electronics Operating Instructions System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JADO,Joint Air Defense Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JADOC,Joint Air Defense Operations Center (Norad),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JADOCS,Joint Automated Deep Operations Coordination System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAFWIN,Jwics Air Force Weather Information Network,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAG,Judge Advocate General,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAGIC,Joint Air-Ground Integration Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAGMAN,Manual Of The Judge Advocate General (Us Navy),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAI,Joint Administrative Instruction,Joint Airdrop Inspection,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAIC,Joint Air Intelligence Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAIEG,Joint Atomic Information Exchange Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAMMS,Joint Asset Movement Management System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAMPS,Joint Interoperability Of Tactical Command And Control Systems (Jintaccs) Automated Message Preparation System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JANAP,"Joint Army, Navy, Air Force Publication",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAO,Joint Air Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAOC,Joint Air Operations Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAOP,Joint Air Operations Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAPO,Joint Area Petroleum Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAR,Joint Activity Report,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JARCC,Joint Air Reconnaissance Control Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JARN,Joint Air Request Net,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JARS,Joint Automated Readiness System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JASC,Joint Action Steering Committee,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JASSM,Joint Air-To-Surface Standoff Missile,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAT,Joint Acceptance Test,Joint Assessment Team,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JATACS,Joint Advanced Tactical Cryptological Support,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAT Guide,Joint Antiterrorism Program Manager’S Guide,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JAWS,Joint Munitions Effectiveness Manual (Jmem)/Air-To- Surface Weaponeering System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JBP,Joint Blood Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JBPO,Joint Blood Program Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JC2WC,Joint Command And Control Warfare Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCA,Jamming Control Authority,Joint Capability Area,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCASO,Joint Contingency Acquisition Support Office (Dla),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCASREP,Joint Casualty Report,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCAT,Joint Crisis Action Team,Nodef,Joint Contracting Center,Joint Course Catalog,Joint Cyberspace Center,Nodef,Nodef,tabme
JCC,Joint Collaboration Cell,Joint Command Center,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCCA,Joint Combat Capability Assessment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCCB,Joint Configuration Control Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCCC,Joint Combat Camera Center,Joint Communications Control Center,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCCP,Joint Casualty Collection Point,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCCSE,Joint Continental United States Communications Support Environment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCE,Joint Intelligence Virtual Architecture (Jiva) Collaborative Environment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCEOI,Joint Communications-Electronics Operating Instructions,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCET,Joint Combined Exchange Training,Joint Combined Exercise For Training,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCEWR,Joint Coordination Of Electronic Warfare Reprogramming,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCEWS,Joint Force Commander’S Electronic Warfare Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCGRO,Joint Central Graves Registration Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCIDO,Joint Combat Identification Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCIOC,Joint Counterintelligence Operations Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCISA,Joint Command Information Systems Activity,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCISB,Joint Counterintelligence Support Branch,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCIU,Joint Counterintelligence Unit,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCLL,Joint Center For Lessons Learned,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMA,Joint Communications Security Monitoring Activity,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMB,Joint Collection Management Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMC,Joint Crisis Management Capability,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMEB,Joint Civil-Military Engineering Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMEC,Joint Captured Materiel Exploitation Center (Dia),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMO,Joint Communications Security Management Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMOTF,Joint Civil-Military Operations Task Force,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMPO,Joint Cruise Missile Project Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMS,Joint Construction Management System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCMT,Joint Collection Management Tools,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCN,Joint Communications Network,Joint Communications Node,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCRM,Joint Capabilities Requirements Manager,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCS,Joint Chiefs Of Staff,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSAN,Joint Chiefs Of Staff Alerting Network,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSAR,Joint Combat Search And Rescue,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSB,Joint Contracting Support Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSC,Joint Communications Satellite Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSE,Joint Communications Support Element,Joint Communications Support Element (Ustranscom),Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSM,Joint Chiefs Of Staff Memorandum,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSP,Joint Contracting Support Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCSS,Joint Communications Support Squadron,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JCTN,Joint Composite Track Network,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDA,Joint Duty Assignment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDAAP,Joint Doctrine Awareness Action Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDAL,Joint Duty Assignment List,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDAM,Joint Direct Attack Munition,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDAMIS,Joint Duty Assignment Management Information System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDAT,Joint Deployable Analysis Team,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDC,Joint Deployment Community,Joint Doctrine Center,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDD,Joint Doctrine Distribution,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDDC,Joint Doctrine Development Community,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDDE,Joint Deployment And Distribution Enterprise,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDDOC,Joint Deployment And Distribution Operations Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDDT,Joint Doctrine Development Tool,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDEC,Joint Document Exploitation Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDEIS,"Joint Doctrine, Education, And Training Electronic Information System",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDIG,Joint Drug Intelligence Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDIGS,Joint Digital Information Gathering System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDISS,Joint Deployable Intelligence Support System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDN,Joint Data Network,Joint Doctrine Note,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDNC,Joint Data Network Operations Cell,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDNO,Joint Data Network Operations Officer,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDOG,Joint Detention Operations Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDOMS,Joint Director Of Military Support,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDPC,Joint Doctrine Planning Conference,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDPI,Joint Desired Point Of Impact,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDPO,Joint Deployment Process Owner,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDSS,Joint Decision Support System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDSSC,Joint Data Systems Support Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JDTC,Joint Deployment Training Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JE,Joint Experimentation,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEAP,Joint Electronic Intelligence (Elint) Analysis Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JECC,Joint Enabling Capabilities Command (Ustranscom),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JECE,Joint Elimination Coordination Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JECG,Joint Exercise Control Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JECPO,Joint Electronic Commerce Program Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JED,Joint Education And Doctrine,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEDD,Joint Education And Doctrine Division,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEEP,Joint Emergency Evacuation Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEFF,Joint Expeditionary Forensic Facility (Army),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEL,Joint Electronic Library,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEL+,Joint Electronic Library Plus,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEM,Joint Exercise Manual,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEMB,Joint Environmental Management Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEMP,Joint Exercise Management Package,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEMSMO,Joint Electromagnetic Spectrum Management Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEMSO,Joint Electromagnetic Spectrum Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JENM,Joint Enterprise Network Manager,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEP,Joint Exercise Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEPES,Joint Engineer Planning And Execution System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JET,Joint Expeditionary Team,Joint Operation Planning And Execution System Editing Tool,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEWC,Joint Electronic Warfare Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEWCS,Joint Electronic Warfare Core Staff (Nato),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JEZ,Joint Engagement Zone,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFA,Joint Field Activity,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFACC,Joint Force Air Component Commander,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFAST,Joint Flow And Analysis System For Transportation,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFC,Joint Force Commander,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCC,Joint Functional Component Command,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCC-GS,Joint Functional Component Command For Global Strike,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCC-IMD,Joint Functional Component Command For Integrated Missile Defense,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCC-ISR,"Joint Functional Component Command For Intelligence, Surveillance, And Reconnaissance (Usstratcom)",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCC NW,Joint Functional Component Command For Network Warfare,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCC-Space,Joint Functional Component Command For Space (Usstratcom),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFCH,Joint Force Chaplain,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFE,Joint Fires Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFHQ,Joint Force Headquarters,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFHQ–NCR,Joint Force Headquarters-National Capital Region,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFHQ–State,Joint Force Headquarters-State,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFIIT,Joint Fires Integration And Interoperability Team,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFIP,Japanese Facilities Improvement Project,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFLCC,Joint Force Land Component Commander,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFMC,Joint Fleet Mail Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFMCC,Joint Force Maritime Component Commander,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFMO,Joint Frequency Management Office,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFO,Joint Field Office,Joint Fires Observer,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFP,Joint Force Package (Packaging),Joint Force Provider,Joint Frequency Panel (Mceb),Nodef,Nodef,Nodef,Nodef,tabme
JFRB,Joint Foreign Release Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFRG,Joint Force Requirements Generator,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFRG II,Joint Force Requirements Generator Ii,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFS,Joint Force Surgeon,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFSOC,Joint Force Special Operations Component,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFSOCC,Joint Force Special Operations Component Commander,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFTR,Joint Federal Travel Regulations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JFUB,Joint Facilities Utilization Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JGWE,Joint Global Warning Enterprise,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JHMCS,Joint Helmet-Mounted Cueing System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JHNS,Joint Hometown News Service,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JHSV,Joint High-Speed Vessel,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JI,Joint Inspection,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIA,Joint Individual Augmentation,Joint Individual Augmentee,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIACG,Joint Interagency Coordination Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIADS,Joint Integrated Air Defense System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIATF,Joint Interagency Task Force,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIATF-E,Joint Interagency Task Force - East,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIATF-S,Joint Interagency Task Force-South,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIATF-W,Joint Interagency Task Force-West,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIC,Joint Information Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JICC,Joint Information Coordination Center,Joint Interface Control Cell,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JICO,Joint Interface Control Officer,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JICPAC,"Joint Intelligence Center, Pacific",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JICTRANS,Joint Intelligence Center For Transportation,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIDC,Joint Intelligence And Debriefing Center,Joint Interrogation And Debriefing Center,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIEDDO,Joint Improvised Explosive Device Defeat Organization,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIEE,Joint Information Exchange Environment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIEO,Joint Interoperability Engineering Organization,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIEP,Joint Intelligence Estimate For Planning,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIES,Joint Interoperability Evaluation System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIG,Joint Interrogation Group,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JILE,Joint Intelligence Liaison Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIMB,Joint Information Management Board,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIMP,Joint Implementation Master Plan,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIMPP,Joint Industrial Mobilization Planning Process,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIMS,Joint Information Management System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JINTACCS,Joint Interoperability Of Tactical Command And Control Systems,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIO,Joint Interrogation Operations,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOC,Joint Information Operations Center,Joint Intelligence Operations Center,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOCPAC,"Joint Intelligence Operations Center, Pacific",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOC-SOUTH,"Joint Intelligence Operations Center, South",Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOC-TRANS,Joint Intelligence Operations Center–Transportation (Ustranscom),Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOP,Joint Interface Operational Procedures,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOP-MTF,Joint Interface Operating Procedures-Message Text Formats,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIOWC,Joint Information Operations Warfare Center,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIPC,Joint Imagery Production Complex,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIPCL,Joint Integrated Prioritized Collection List,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIPOE,Joint Intelligence Preparation Of The Operational Environment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIPTL,Joint Integrated Prioritized Target List,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIS,Joint Information System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JISE,Joint Intelligence Support Element,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JITC,Joint Interoperability Test Command,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JITF-CT,Joint Intelligence Task Force For Combating Terrorism,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIVA,Joint Intelligence Virtual Architecture,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JIVU,Joint Intelligence Virtual University,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JKDDC,Joint Knowledge Development And Distribution Capability,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JKnIFE,Joint Improvised Explosive Device Defeat Organization Knowledge And Information Fusion Exchange,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JLCC,Joint Lighterage Control Center,Joint Logistics Coordination Center,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JLE,Joint Logistics Environment,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JLEnt,Joint Logistics Enterprise,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JLLIS,Joint Lessons Learned Information System,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
JLLP,Joint Lessons Learned Program,Nodef,Nodef,Nodef,Nodef,Nodef,Nodef,tabme
